,,,,,,"RG DISTRIBUCIONES
VELEZ SARSFIELD 659    ",,,,,,,
,,,,,,,,,,,,,
Artículos,,,,,,,,,,,,,
,,,,,,,,,,,,,
Código,Artículo,Código Proveedor,Proveedor,Cod. Barra,Rubro,Costo,Lista 1,Lista 2,Lista 3,Lista 4,Lista 5,Actualización,Stock
8,ALF. TATIN TRIPLE 60GRS NEGRO,,HUGO NICEBE,501,ALFAJORES,"402,71","635,04","610,61","659,46","561,76","0,00",14/8/2025,116
313,ALF. TERRABUSI 70grs,,ANDRETICH DISTRIBUCIONES SRL,161,ALFAJORES,"806,61","1219,99","1.171,20","1.204,94","1.204,94","1.204,94",11/6/2025,-19
9,ALF. TOFI TRIPLE 73 GRS BLANCO,,HUGO NICEBE,800,ALFAJORES,"671,17","1055,75","1.015,14","1.096,36","933,94","854,85",1/6/2025,-11
10,ALF. TOFI TRIPLE 73GRS NEGRO,,HUGO NICEBE,801,ALFAJORES,"671,17","1055,75","1.015,14","1.096,36","933,94","854,85",1/6/2025,-12
314,ALF. TRISHOT 60GRS,,ANDRETICH DISTRIBUCIONES SRL,162,ALFAJORES,"806,61","1219,99","1.171,20","1.268,79","1.122,40","1.204,94",1/6/2025,27
277,ALF. VAUQUITA 75GRS BLANCO,,HUGO NICEBE,730,ALFAJORES,1,"1,57","1,51","1,63","1,39","1,21",1/6/2025,0
278,ALF. VAUQUITA 75GRS CAPUCCINO,,HUGO NICEBE,731,ALFAJORES,1,"1,57","1,51","1,63","1,39","1,21",1/6/2025,0
279,ALF. VAUQUITA 75GRS NEGRO,,HUGO NICEBE,732,ALFAJORES,1,"1,57","1,51","1,63","1,39","1,21",1/6/2025,0
223,ALFAJOR MOGY X38GR,,HUGO NICEBE,525,ALFAJORES,"152,01","239,11","229,92","248,31","202,33","0,00",11/8/2025,26
452,ALIKAL SOBRE 30U,,BOLATTI CLAUDIO FABIAN,252,FARMACIA,"508,88","738,89","720,42","800,47","677,32","0,00",18/8/2025,81
160,ALKA PASTILLAS 29.4 GRS 12U,,HUGO NICEBE,922,GOLOSINAS,"1369,64","2154,44","2.071,58","2.237,31","1.856,14","1.744,49",5/8/2025,0
97,ALMENDRAS VIZZIO C/CHOC. 72GRS 20U,,HUGO NICEBE,664,CHOCOLATES,"369,69","581,53","559,15","603,89","447,32","447,32",26/5/2025,0
399,ALMOHADITAS DE CEREAL PETI SABOR AVELLANAS 150GRS,,PANDOL HORACIO S Y PANDOL LUCAS M SOC HECHO,765,CEREALES,"950,41","1494,99","1.437,49","1.552,49","1.322,49","1.150,00",1/6/2025,-11
400,ALMOHADITAS DE CEREAL PETI SABOR CHOCOLATE 150GRS,,PANDOL HORACIO S Y PANDOL LUCAS M SOC HECHO,766,CEREALES,"950,41","1494,99","1.437,49","1.552,49","1.322,49","1.150,00",1/6/2025,0
401,ALMOHADITAS DE CEREAL PETI SABOR FRUTILLA 150GRS,,PANDOL HORACIO S Y PANDOL LUCAS M SOC HECHO,764,CEREALES,"950,41","1494,99","1.437,49","1.552,49","1.322,49","1.150,00",1/6/2025,0
453,AMOXICILINA X8U,,BOLATTI CLAUDIO FABIAN,253,FARMACIA,"934,06","1356,26","1.322,35","1.469,28","1.243,23","0,00",18/8/2025,12
454,ANAFLEX X20U,,BOLATTI CLAUDIO FABIAN,337,FARMACIA,"2079,52","3019,46","2.943,98","3.271,08","2.767,84","0,00",11/8/2025,-1
523,ARITOS FRUTALES 2500GRS,,BOLATTI CLAUDIO FABIAN,495,CEREALES,"7683,77","11156,83","10.877,91","12.086,57","10.227,10","9.297,36",1/6/2025,0
524,ARITOS FRUTALES X130 GRS,,BOLATTI CLAUDIO FABIAN,466,CEREALES,"713,33","1035,76","1.009,86","1.122,07","949,44","0,00",11/8/2025,0
369,AROS DE PAPA SABOR CEBOLLA-CREMA 300 GRS,,GERARDO PICAZZO,55,SNAKCS,"3548,27","6010,77","5.581,43","6.440,11","4.937,42","3.903,10",12/8/2025,24
455,ASPIRINETAS T14U,,BOLATTI CLAUDIO FABIAN,254,FARMACIA,"511,03","742,02","723,47","803,85","680,18","618,35",4/8/2025,4
456,AZUFRE X5U,,BOLATTI CLAUDIO FABIAN,544,FARMACIA,0,0,"0,00","0,00","0,00","0,00",1/6/2025,0
525,BALONCITO CHOCOLATADOS X150GRS,,BOLATTI CLAUDIO FABIAN,378,CEREALES,"793,04","1151,49","1.122,71","1.247,45","1.055,54","0,00",11/8/2025,10
217,BANANA DOLCA 14GRS 16U,,HUGO NICEBE,351,CHOCOLATES,"5884,78","9256,75","8.900,74","9.612,78","8.188,68","7.495,35",14/7/2025,-2
218,BANANA DOLCA 30GRS 16U,,HUGO NICEBE,497,CHOCOLATES,"10161,08","15983,37","15.368,63","16.598,13","14.139,14","12.942,00",14/7/2025,1
503,BARRA DE CEREAL FORT 24U,,BOLATTI CLAUDIO FABIAN,462,CEREALES,"354,11","514,17","492,75","557,01","492,75","428,47",4/8/2025,64
11,BARRITAS CEREAL MIX ARCOR 26grs 20u,,HUGO NICEBE,543,CEREALES,"402,48","634,69","610,28","659,10","561,46","0,00",14/8/2025,112
457,BAYASPIRINA,,BOLATTI CLAUDIO FABIAN,258,FARMACIA,"1220,61","1772,32","1.728,01","1.920,02","1.624,63","1.476,94",4/8/2025,1
458,BAYASPIRINA C 24U,,BOLATTI CLAUDIO FABIAN,255,FARMACIA,"573,75","833,09","812,26","902,51","763,67","694,24",15/7/2025,16
459,BAYASPIRINA C. CAL X24U,,BOLATTI CLAUDIO FABIAN,256,FARMACIA,"801,81","1164,23","1.135,13","1.261,24","1.067,21","970,19",24/6/2025,6
